ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID
7191,0,0,-1,1000,-1,0,27946,0
7192,0,0,-1,1000,-1,0,28004,0
7193,0,0,-1,1000,-1,0,42620,0
7194,0,0,-1,1000,-1,0,34010,0
7195,0,0,-1,1000,-1,0,27968,0
7196,0,0,-1,1000,-1,0,27975,0
7197,0,0,-1,1000,-1,0,27967,0
7198,0,0,-1,1000,-1,0,27984,0
7199,0,0,-1,1000,-1,0,27972,0
7200,0,0,-1,1000,-1,0,27982,0
7201,0,0,-1,1000,-1,0,28003,0
7202,0,0,-1,1000,-1,0,27981,0
7203,1,1,0,-1,-1,0,61249,0
7204,1,1,0,-1,-1,0,96148,0
7205,0,1,0,-1,-1,0,32973,0
7206,1,1,0,-1,-1,0,28539,0
7207,1,1,0,-1,-1,0,23300,0
7208,0,0,0,-1,-1,0,46547,0
7209,0,0,0,5000,-1,0,46574,0
7212,0,0,-1,0,60000,24,46590,0
7217,0,0,-1,-1,-1,0,55884,0
7218,1,6,0,-1,-1,0,46599,0
7221,0,0,0,200000,-1,0,46607,0
7224,1,0,0,60000,-1,0,46643,0
7301,0,0,-1,1000,1000,1197,46661,0
7302,0,0,-1,0,1000,11,46898,0
7305,0,0,-1,0,1000,11,46683,0
7308,2,0,0,300000,300000,1203,51582,0
7311,0,0,-1,-1,-1,0,46700,0
7312,0,0,-1,500,-1,0,56040,0
7313,0,0,-1,500,-1,0,56045,0
7314,0,0,-1,500,-1,0,56041,0
7315,0,0,-1,500,-1,0,56043,0
7316,0,0,-1,500,-1,0,56044,0
7317,0,0,0,120000,-1,0,46760,0
7318,0,1,0,-1,-1,0,46756,0
7319,0,0,-1,-1,-1,0,47970,0
7320,0,0,0,2000,-1,0,46793,0
7321,0,0,0,120000,0,0,46780,0
7322,1,0,0,300000,0,0,46782,0
7333,0,0,0,120000,20000,1141,46783,0
7334,2,0,0,90000,15000,1141,46784,0
7335,1,0,0,180000,0,0,46785,0
7336,0,0,0,5000,5000,0,46797,0
7337,0,0,-1,-1,-1,0,3366,0
7340,0,0,-1,0,1000,11,46812,0
7341,0,0,-1,0,0,0,43699,0
7342,0,0,-1,0,3000,79,46837,0
7343,0,0,-1,0,3000,79,46839,0
7344,0,0,0,120000,-1,0,46849,0
7345,0,0,-1,-1,-1,0,46927,0
7348,0,0,-1,-1,-1,0,35439,0
7349,0,0,-1,-1,-1,0,35433,0
7350,0,0,-1,-1,-1,0,35435,0
7351,0,0,-1,-1,-1,0,35437,0
7352,0,0,-1,-1,-1,0,47005,0
7353,0,0,0,120000,-1,0,47042,0
7354,0,0,0,-1,-1,0,47039,0
7355,0,0,0,0,10000,1167,47058,0
7356,0,1,0,-1,-1,0,17619,0
7357,1,1,0,-1,-1,0,17619,0
7358,1,1,0,-1,-1,0,17619,0
7359,1,1,0,-1,-1,0,17619,0
7386,0,0,-1,0,1000,11,35270,0
7387,0,0,0,-1,-1,0,47110,0
7388,0,0,0,60000,60000,0,47129,0
7389,0,0,0,60000,-1,0,47130,0
7390,0,0,0,-1,-1,0,47159,0
7391,0,0,0,-1,-1,0,47170,0
7394,0,0,0,-1,-1,0,239475,0
7395,0,0,-50,2000,-1,0,47207,0
7396,1,0,0,120000,20000,1141,47215,0
7397,0,0,0,120000,20000,1141,47217,0
7398,0,0,-1,-1,-1,0,47256,0
7399,0,0,0,6000,-1,0,47166,0
7400,0,0,0,300000,-1,0,47276,0
7401,0,0,-1,-1,-1,0,47228,0
7402,0,0,-1,0,1000,11,45548,0
7403,0,0,-1,0,1000,11,45548,0
7404,0,0,-1,0,1000,11,43180,0
7405,0,0,-1,0,1000,11,45548,0
7406,0,0,-1,0,1000,11,45548,0
7407,0,0,-1,0,1000,11,45548,0
7408,0,0,-1,0,1000,11,45548,0
7409,0,0,-1,0,1000,59,27089,0
7410,0,0,0,-1,-1,0,47291,0
7411,0,0,0,2000,-1,0,47305,0
7412,0,0,0,120000,-1,0,47919,0
7413,0,0,0,0,15000,1164,47304,0
7414,0,0,0,0,10000,1167,47058,0
7415,0,0,0,5000,-1,0,47097,0
7418,0,0,0,5000,-1,0,47374,0
7419,0,0,-1,-1,-1,0,47412,0
7420,0,0,0,30000,-1,0,47394,0
7421,0,0,-1,-1,-1,0,47430,0
7422,0,0,0,10000,-1,0,47431,0
7423,0,0,0,0,180000,1149,47423,0
7424,0,0,0,15000,-1,0,47435,0
7425,0,0,0,300000,-1,0,47455,0
7426,0,0,0,5000,-1,0,47469,0
7427,0,0,-1,-1,-1,0,57844,0
7428,0,0,-1,-1,-1,0,47530,0
7429,0,0,0,10000,-1,0,47542,0
7430,0,0,0,10000,-1,0,47604,0
7431,1,0,-3,0,120000,100,5405,0
7432,0,0,0,10000,-1,0,47634,0
7433,0,0,0,0,2000,1149,47627,0
7434,0,0,0,-1,-1,0,50251,0
7435,0,0,-1,0,1000,11,35270,0
7436,0,0,0,30000,-1,0,47701,0
7437,0,0,0,-1,-1,0,47702,0
7454,0,0,0,-1,-1,0,47722,0
7455,0,0,0,-1,-1,0,50342,0
7456,0,0,0,-1,-1,0,50342,0
7457,0,0,0,-1,-1,0,50342,0
7458,0,0,0,15000,-1,0,47778,0
7459,0,0,-1,500,-1,0,56042,0
7460,0,0,0,10000,0,0,47776,0
7461,0,0,0,10000,0,0,47770,0
7462,0,0,0,120000,-1,0,48328,0
7463,0,0,0,30000,-1,0,47910,0
7464,0,0,0,90000,15000,1141,47806,0
7465,2,0,0,120000,20000,1141,47807,0
7466,0,0,-1,-1,-1,0,48052,0
7467,0,0,0,120000,20000,1141,47816,0
7468,0,0,-5,0,1000,79,47904,0
7469,0,0,0,-1,-1,0,47935,0
7470,0,0,0,15000,-1,0,47794,0
7471,0,1,0,-1,-1,0,43827,0
7472,0,0,-1,-1,-1,0,47965,0
7473,0,0,0,-1,-1,0,46770,0
7474,0,0,-1,-1,-1,0,47998,0
7475,0,0,-1,-1,-1,0,48006,0
7476,0,0,-1,-1,-1,0,48001,0
7477,0,0,-1,-1,-1,0,48002,0
7478,0,0,-1,-1,-1,0,48003,0
7479,0,0,-1,-1,-1,0,48004,0
7480,0,0,-1,-1,-1,0,48005,0
7481,0,0,-1,-1,-1,0,48006,0
7482,0,0,0,120000,20000,1141,60471,0
7483,0,0,0,120000,-1,0,60214,0
7484,0,0,0,10000,-1,0,48021,0
7485,0,0,0,-1,3000,330,47977,0
7488,0,0,-1,-1,-1,0,47978,0
7489,0,1,0,-1,-1,0,50929,0
7490,0,0,0,-1,-1,0,48046,0
7491,0,0,-1,-1,-1,0,48061,0
7492,0,1,0,-1,-1,0,60306,0
7493,0,0,0,30000,-1,0,48064,0
7494,0,0,-1,1000,-1,0,48099,0
7495,0,0,-1,1000,-1,0,48100,0
7496,0,0,-1,1000,-1,0,48101,0
7497,0,0,-1,1000,-1,0,48102,0
7498,0,0,-1,1000,-1,0,48103,0
7499,0,0,-1,1000,-1,0,48104,0
7500,0,1,0,-1,-1,0,60510,0
7501,0,0,-1,1200000,1200000,1229,48129,0
7502,0,0,0,-1,-1,0,48046,0
7503,0,0,0,600000,60000,94,48041,0
7504,0,0,0,600000,60000,94,48042,0
7505,0,0,-1,-1,-1,0,48188,0
7506,0,0,-1,-1,-1,0,48221,0
7507,0,0,-1,-1,-1,0,48234,0
7508,0,0,-1,-1,-1,0,48239,0
7509,0,0,-1,-1,-1,0,48240,0
7510,0,0,-1,-1,-1,0,48235,0
7511,0,0,-1,-1,-1,0,48244,0
7512,0,0,-1,-1,-1,0,48242,0
7513,0,0,0,120000,20000,1141,60305,0
7514,0,0,0,5000,5000,0,48218,0
7515,0,0,0,5000,-1,0,48268,0
7516,0,0,-2,6000,-1,0,48252,0
7517,0,0,-1,1000,-1,0,48290,0
7518,0,1,0,-1,-1,0,60221,0
7519,0,0,-1,0,1000,11,43180,0
7520,0,0,-1,0,1000,59,27089,0
7521,0,0,0,3600000,300000,102,48332,0
7522,0,0,0,5000,-1,0,48345,0
7523,0,1,0,-1,-1,0,60482,0
7524,0,0,-6,10000,-1,0,48359,0
7525,0,0,0,0,30000,1149,48388,0
7526,0,0,-1,-1,-1,0,55884,0
7527,1,6,0,-1,-1,0,48406,0
7528,0,0,-1,-1,-1,0,55884,0
7529,1,6,0,-1,-1,0,48408,0
7530,0,0,0,5000,-1,0,48427,0
7531,0,0,0,5000,-1,0,48455,0
7532,0,0,0,5000,-1,0,48481,0
7533,0,0,0,-1,-1,0,48549,0
7534,0,0,-1,0,0,0,47103,0
7535,0,0,-1,0,0,0,48401,0
7536,0,0,-1,0,0,0,47103,0
7537,0,0,0,5000,-1,0,48603,0
7568,0,0,0,-1,-1,0,48625,0
7569,0,0,-1,-1,-1,0,51355,0
7570,0,0,0,300000,-1,0,48679,0
7571,0,1,0,-1,-1,0,60301,0
7572,0,0,-1,3000,-1,0,48650,0
7573,0,0,0,5000,-1,0,48712,0
7574,0,0,0,60000,-1,0,48711,0
7575,0,0,-1,0,3000,79,48719,0
7576,0,0,-1,0,1000,11,43180,0
7577,0,0,-1,0,5000,1149,48731,0
7578,0,0,0,1500,-1,0,48722,0
7579,0,0,-1,300000,60000,94,48739,0
7580,0,0,0,0,10000,1149,48741,0
7581,0,0,-1,0,1000,59,42256,0
7582,0,0,-1,0,1000,59,42255,0
7583,0,0,-1,0,1000,59,42254,0
7584,0,0,-1,0,1000,59,43961,0
7585,0,0,-1,0,1000,59,42263,0
7586,0,0,-1,0,1000,59,42257,0
7587,0,0,-1,0,1000,59,43959,0
7588,0,0,-1,0,1000,59,42264,0
7589,0,0,-1,0,1000,59,42259,0
7590,0,0,-1,0,1000,59,42260,0
7591,0,0,-1,0,1000,59,42258,0
7592,0,0,-1,0,1000,59,42261,0
7593,0,0,-1,-1,-1,0,483,0
7594,1,6,0,-1,-1,0,39741,0
7595,0,0,0,30000,-1,0,48790,0
7596,0,0,0,-1,-1,0,48794,0
7597,1,0,0,120000,20000,1141,48846,0
7598,0,0,0,120000,20000,1141,48847,0
7599,0,0,0,120000,20000,1141,48848,0
7600,1,0,0,120000,20000,1141,48855,0
7601,1,1,0,-1,-1,0,54738,0
7602,1,0,0,120000,20000,1141,48865,0
7603,0,0,0,120000,20000,1141,48867,0
7604,0,0,0,120000,20000,1141,48868,0
7605,1,0,0,120000,20000,1141,48874,0
7606,0,0,-1,0,0,0,48807,0
7607,0,0,0,15000,-1,0,48812,0
7608,0,0,-1,-1,-1,0,48810,0
7609,0,0,0,15000,-1,0,48845,0
7610,0,5,0,-1,-1,0,48864,0
7611,1,0,0,0,60000,1149,48866,0
7612,1,0,0,120000,20000,1141,48875,0
7613,0,0,-1,0,1000,11,48889,0
7614,0,0,-1,0,1000,11,48890,0
7615,0,0,-1,0,1000,11,48891,0
7616,0,0,-1,0,1000,11,48892,0
7617,0,0,0,1500,0,0,48929,0
7618,0,2,0,-1,-1,0,48956,0
7619,0,0,-1,-1,3000,330,55884,0
7620,1,6,0,-1,-1,0,48954,0
7621,0,5,0,-1,-1,0,140453,0
7622,0,0,-1,-1,-1,0,89375,0
7623,0,0,-1,0,0,0,27951,0
7624,0,0,-1,1000,-1,0,49007,0
7625,0,0,0,10000,-1,0,49075,0
7626,0,0,0,180000,-1,0,60180,0
7627,0,1,0,-1,-1,0,60519,0
7628,0,1,0,-1,-1,0,60473,0
7629,0,0,0,5000,5000,0,49097,0
7630,0,5,0,-1,-1,0,49163,0
7631,0,0,0,3000,-1,0,49134,0
7632,0,0,-1,-1,3000,330,55884,0
7633,1,6,0,-1,-1,0,49193,0
7634,0,0,-1,500,-1,0,49234,0
7635,0,0,-1,500,-1,0,49248,0
7636,0,0,-1,500,-1,0,49244,0
7637,0,0,-1,500,-1,0,49246,0
7638,0,0,-1,500,-1,0,49247,0
7639,0,0,-1,500,-1,0,49245,0
7640,0,0,0,-1,-1,0,49266,0
7641,0,0,0,5000,-1,0,49352,0
7642,0,0,-1,-1,-1,0,3366,0
7643,0,0,0,5000,-1,0,49319,0
7644,0,0,-1,-1,3000,330,55884,0
7645,1,6,0,-1,-1,0,49322,0
7646,0,0,0,120000,20000,1141,60299,0
7647,0,0,-1,1500,-1,0,49349,0
7648,0,0,0,120000,-1,0,60517,0
7649,0,0,-1,-1,-1,0,3366,0
7650,0,0,-1,60000,-1,0,66052,0
7651,0,0,0,10000,-1,0,49345,0
7652,0,0,-1,60000,-1,0,62062,0
7653,0,0,-1,-1,3000,330,55884,0
7654,1,6,0,-1,-1,0,49378,0
7657,0,1,0,-1,-1,0,49622,0
7658,0,0,0,120000,20000,1141,60521,0
7659,0,0,0,10000,-1,0,49461,0
7660,0,0,0,10000,-1,0,49462,0
7661,0,0,0,3600000,-1,0,49844,0
7662,0,0,0,120000,120000,1182,42292,0
7663,0,0,0,120000,120000,1182,42292,0
7664,0,0,0,120000,20000,1141,60215,0
7665,0,0,0,120000,20000,1141,60480,0
7666,0,0,0,6000,-1,0,49546,0
7667,0,0,0,5000,5000,0,50166,0
7668,0,0,0,10000,-1,0,49566,0
7669,0,0,0,5000,-1,0,49587,0
7670,0,0,0,10000,-1,0,49590,0
7671,0,0,0,-1,-1,0,41920,0
7672,0,0,0,-1,-1,0,41921,0
7673,0,0,0,5000,-1,0,41943,0
7674,0,0,0,5000,-1,0,41946,0
7675,0,0,0,5000,-1,0,41945,0
7676,0,0,0,5000,-1,0,41944,0
7677,0,0,-1,0,1000,59,42256,0
7678,0,0,-1,0,1000,59,42255,0
7679,0,0,-1,0,1000,59,42254,0
7680,0,0,-1,0,1000,59,43961,0
7681,0,0,-1,0,1000,59,42263,0
7682,0,0,-1,0,1000,59,42257,0
7683,0,0,-1,0,1000,59,43959,0
7684,0,0,-1,0,1000,59,42264,0
7685,0,0,-1,0,1000,59,42259,0
7686,0,0,-1,0,1000,59,42260,0
7687,0,0,-1,0,1000,59,42258,0
7688,0,0,-1,0,1000,59,42261,0
7691,0,0,0,210000,-1,0,49890,0
7692,0,0,-1,-1,-1,0,49736,0
7693,0,0,0,5000,-1,0,48974,0
7694,0,0,0,0,60000,1149,49817,0
7695,0,1,0,-1,-1,0,50200,0
7696,0,0,-1,-1,-1,0,55884,0
7697,1,6,0,-1,-1,0,49964,0
7698,0,0,0,120000,20000,1141,51985,0
7699,1,1,0,-1,-1,0,54838,0
7700,1,1,0,-1,-1,0,54841,0
7701,1,0,0,120000,20000,1141,144108,0
7702,1,0,0,120000,20000,1141,48865,0
7703,1,0,0,120000,20000,1141,48875,0
7704,0,0,0,120000,20000,1141,48847,0
7705,1,0,0,120000,20000,1141,48875,0
7706,0,0,0,120000,20000,1141,48847,0
7707,0,0,0,120000,20000,1141,48847,0
7708,0,0,0,120000,20000,1141,51978,0
7709,2,0,0,120000,20000,1141,51987,0
7710,0,0,0,60000,-1,0,50141,0
7711,0,1,0,-1,-1,0,50009,0
7712,0,0,-1,-1,-1,0,50032,0
7713,1,0,0,600000,60000,94,50070,0
7714,0,1,0,-1,-1,0,54695,0
7715,1,0,0,120000,20000,1141,48846,0
7718,0,0,-1,1000,-1,0,50247,0
7719,1,0,0,120000,20000,1141,47816,0
7720,1,0,0,120000,20000,1141,50261,0
7721,2,0,0,120000,20000,1141,50263,0
7722,0,0,-1,1000,-1,0,50282,0
7723,1,0,0,120000,20000,1141,51955,0
7724,1,0,0,120000,20000,1141,51954,0
7725,2,0,0,120000,20000,1141,51952,0
7726,1,0,0,120000,20000,1141,51953,0
7727,0,0,-1,1000,-1,0,52009,0
7728,0,0,-1,10000,0,0,50369,0
7729,0,0,-1,1000,-1,0,50425,0
7730,0,0,0,300000,-1,0,50317,0
7731,0,0,0,0,30000,1149,50426,0
7732,0,0,-1,1000,-1,0,50477,0
7733,0,0,-1,-1,-1,0,50564,0
7734,0,0,-1,0,1000,59,51010,0
7735,0,0,-1,1000,-1,0,50427,0
7736,0,0,-1,1000,-1,0,50632,0
7741,0,0,0,120000,-1,0,50662,0
7742,0,0,0,5000,-1,0,50706,0
7743,0,5,0,-1,-1,0,51090,0
7744,0,5,0,-1,-1,0,51096,0
7745,0,5,0,-1,-1,0,51058,0
7746,0,5,0,-1,-1,0,51047,0
7747,0,5,0,-1,-1,0,51060,0
7748,0,5,0,-1,-1,0,51088,0
7749,0,5,0,-1,-1,0,51056,0
7750,0,5,0,-1,-1,0,51101,0
7751,0,5,0,-1,-1,0,51084,0
7752,0,5,0,-1,-1,0,51092,0
7753,0,5,0,-1,-1,0,51104,0
7754,0,5,0,-1,-1,0,51094,0
7755,0,0,-1,0,1000,59,11009,0
7756,0,0,-1,300000,300000,4,50809,0
7757,1,1,0,-1,-1,0,51352,0
7758,1,1,0,-1,-1,0,51346,0
7759,0,5,0,-1,-1,0,51082,0
7760,0,5,0,-1,-1,0,51086,0
7761,0,0,-1,-1,-1,0,50901,0
7762,0,0,-1,-1,-1,0,50902,0
7763,0,0,-1,-1,-1,0,60581,0
7764,0,0,-1,-1,-1,0,60582,0
7765,0,0,-1,1000,-1,0,50906,0
7766,0,0,-1,1000,-1,0,50909,0
7767,0,0,-1,-1,-1,0,50913,0
7768,0,5,0,-1,-1,0,51098,0
7769,0,0,-1,1000,-1,0,50894,0
7770,0,5,0,-1,-1,0,51063,0
7771,1,1,0,-1,-1,0,54838,0
7772,0,5,0,-1,-1,0,51065,0
7773,0,5,0,-1,-1,0,51068,0
7774,0,0,0,60000,0,0,55248,0
7775,0,0,0,60000,0,0,55247,0
7776,0,0,0,60000,0,0,55246,0
7777,0,0,0,60000,0,0,55245,0
7778,0,5,0,-1,-1,0,51070,0
7779,0,5,0,-1,-1,0,51075,0
7780,0,5,0,-1,-1,0,51078,0
7781,0,5,0,-1,-1,0,51080,0
7782,0,0,-1,0,1000,11,27094,0
7783,0,0,-1,0,1000,11,35270,0
7784,0,0,-1,0,1000,59,1137,0
7785,0,0,-1,0,1000,59,34291,0
7786,0,0,-1,0,1000,59,27089,0
7787,0,0,-1,0,1000,59,11009,0
7788,0,0,-1,0,1000,59,50986,0
7789,0,0,0,1500,-1,0,50979,0
7790,0,1,0,-1,-1,0,51041,0
7791,0,1,0,-1,-1,0,51042,0
7792,0,1,0,-1,-1,0,51045,0
7795,0,0,0,60000,-1,0,51151,0
7796,0,0,0,1500,-1,0,51189,0
7797,0,0,0,5000,-1,0,51165,0
7798,0,0,-1,0,1000,0,50749,0
7799,0,0,0,5000,-1,0,51210,0
7800,1,0,0,120000,20000,1141,51984,0
7801,0,0,0,-1,-1,0,51247,0
7802,0,0,-1,-1,-1,0,51404,0
7803,0,0,0,10000,-1,0,51276,0
7804,0,0,0,30000,-1,0,51319,0
7805,0,0,0,10000,-1,0,51333,0
7806,0,0,-50,0,120000,1153,51358,0
7809,0,0,0,5000,-1,0,51330,0
7810,0,0,0,10000,-1,0,51381,0
7811,0,0,-1,-1,3000,330,55884,0
7812,1,6,0,-1,-1,0,51412,0
7813,0,0,-1,1000,-1,0,51510,0
7814,0,0,0,60000,-1,0,51640,0
7815,0,1,0,-1,-1,0,51414,0
7816,0,0,0,120000,120000,1182,42292,0
7817,0,0,0,120000,120000,1182,42292,0
7830,0,0,0,-1,-1,0,51737,0
7831,0,0,0,0,10000,1149,51769,0
7832,0,0,0,1500,-1,0,51186,0
7833,0,0,0,1500,-1,0,51188,0
7834,0,0,0,1500,-1,0,51190,0
7835,0,0,0,1500,-1,0,51191,0
7836,0,0,0,1500,-1,0,51192,0
7837,0,0,-1,1000,1000,1197,51661,0
7838,0,0,0,15000,-1,0,51659,0
7839,0,0,-1,-1,-1,0,55884,0
7840,1,6,0,-1,-1,0,51716,0
7841,0,5,0,-1,-1,0,51812,0
7842,0,0,-1,0,1000,150,51809,0
7843,0,0,-1,0,1000,150,51827,0
7844,0,0,-1,-1,-1,0,3366,0
7845,0,0,0,10000,-1,0,51845,0
7846,0,0,-1,-1,-1,0,55884,0
7847,1,6,0,-1,-1,0,51851,0
7848,0,0,0,5000,-1,0,51866,0
7849,0,1,0,-1,-1,0,52420,0
7850,0,1,0,-1,-1,0,52423,0
7851,0,0,0,5000,-1,0,51895,0
7852,0,0,-1,0,0,0,7418,0
7853,0,0,0,180000,180000,0,51957,0
7854,0,0,-1,3600000,3600000,94,51958,0
7855,0,0,0,6000,-1,0,51959,0
7856,0,0,0,5000,-1,0,51964,0
7857,0,0,0,15000,-1,0,51962,0
7858,0,0,-1,0,1000,59,43182,0
7859,0,0,0,-1,-1,0,51966,0
7860,0,0,0,5000,-1,0,52023,0
7861,0,0,-1,-1,-1,0,52019,0
7862,0,0,-1,0,1000,11,45548,0
7863,0,0,0,90000,-1,0,52066,0
7864,0,0,0,1000,-1,0,52090,0
7865,1,0,0,120000,20000,1141,48875,0
7866,0,0,0,120000,20000,1141,61778,0
7867,1,0,0,120000,20000,1141,48875,0
7868,1,0,0,120000,20000,0,61426,0
7869,0,0,0,120000,20000,1141,61427,0
7870,1,0,0,120000,20000,1141,61428,0
7871,0,0,-1,0,0,0,7420,0
7872,0,0,-1,0,0,0,7426,0
7873,0,0,-1,0,0,0,7428,0
7874,0,0,-1,0,0,0,7443,0
7875,0,0,-1,0,0,0,7457,0
7876,0,0,-1,0,0,0,7745,0
7877,0,0,-1,0,0,0,7748,0
7878,0,0,-1,0,0,0,7766,0
7879,0,0,-1,0,0,0,7771,0
7880,0,0,-1,0,0,0,7776,0
7881,0,0,-1,0,0,0,7779,0
7882,0,0,-1,0,0,0,7782,0
7883,0,0,-1,0,0,0,7786,0
7884,0,0,-1,0,0,0,7788,0
7885,0,0,-1,0,0,0,7793,0
7886,0,0,-1,0,0,0,7857,0
7887,0,0,-1,0,0,0,7859,0
7888,0,0,-1,0,0,0,7863,0
7889,0,0,-1,0,0,0,7867,0
7890,0,0,-1,0,0,0,13378,0
7891,0,0,-1,0,0,0,13380,0
7892,0,0,-1,0,0,0,13419,0
7893,0,0,-1,0,0,0,13421,0
7894,0,0,-1,0,0,0,13464,0
7895,0,0,-1,0,0,0,13485,0
7896,0,0,-1,0,0,0,13501,0
7897,0,0,-1,0,0,0,13503,0
7898,0,0,-1,0,0,0,13529,0
7899,0,0,-1,0,0,0,13536,0
7900,0,0,-1,0,0,0,13538,0
7901,0,0,-1,0,0,0,13607,0
7902,0,0,-1,0,0,0,13612,0
7903,0,0,-1,0,0,0,13617,0
7904,0,0,-1,0,0,0,13620,0
7905,0,0,-1,0,0,0,13622,0
7906,0,0,-1,0,0,0,13626,0
7907,0,0,-1,0,0,0,13631,0
7908,0,0,-1,0,0,0,13635,0
7909,0,0,-1,0,0,0,13637,0
7910,0,0,-1,0,0,0,13640,0
7911,0,0,-1,0,0,0,13642,0
7912,0,0,-1,0,0,0,13644,0
7913,0,0,-1,0,0,0,13646,0
7914,0,0,-1,0,0,0,13648,0
7915,0,0,-1,0,0,0,13653,0
7916,0,0,-1,0,0,0,13655,0
7917,0,0,-1,0,0,0,13659,0
7918,0,0,-1,0,0,0,13661,0
7919,0,0,-1,0,0,0,13663,0
7920,0,0,-1,0,0,0,13687,0
7921,0,0,-1,0,0,0,13689,0
7922,0,0,-1,0,0,0,13693,0
7923,0,0,-1,0,0,0,13695,0
7924,0,0,-1,0,0,0,13698,0
7925,0,0,-1,0,0,0,13700,0
7926,0,0,-1,0,0,0,13746,0
7927,0,0,-1,0,0,0,13815,0
7928,0,0,-1,0,0,0,13817,0
7929,0,0,-1,0,0,0,13822,0
7930,0,0,-1,0,0,0,13836,0
7931,0,0,-1,0,0,0,13841,0
7932,0,0,-1,0,0,0,13846,0
7933,0,0,-1,0,0,0,13858,0
7934,0,0,-1,0,0,0,13868,0
7935,0,0,-1,0,0,0,13882,0
7936,0,0,-1,0,0,0,13887,0
7937,0,0,-1,0,0,0,13890,0
7938,0,0,-1,0,0,0,13898,0
7939,0,0,-1,0,0,0,13905,0
7940,0,0,-1,0,0,0,13915,0
7941,0,0,-1,0,0,0,13917,0
7942,0,0,-1,0,0,0,13931,0
7943,0,0,-1,0,0,0,13935,0
7944,0,0,-1,0,0,0,13937,0
7945,0,0,-1,0,0,0,13939,0
7946,0,0,-1,0,0,0,13941,0
7947,0,0,-1,0,0,0,13943,0
7948,0,0,-1,0,0,0,13945,0
7949,0,0,-1,0,0,0,13947,0
7950,0,0,-1,0,0,0,13948,0
7951,0,0,-1,0,0,0,20008,0
7952,0,0,-1,0,0,0,20009,0
7953,0,0,-1,0,0,0,20010,0
7954,0,0,-1,0,0,0,20011,0
7955,0,0,-1,0,0,0,20012,0
7956,0,0,-1,0,0,0,20013,0
7957,0,0,-1,0,0,0,20015,0
7958,0,0,-1,0,0,0,20016,0
7959,0,0,-1,0,0,0,20017,0
7960,0,0,-1,0,0,0,20020,0
7961,0,0,-1,0,0,0,20023,0
7962,0,0,-1,0,0,0,20024,0
7963,0,0,-1,0,0,0,20025,0
7964,0,0,-1,0,0,0,20026,0
7965,0,0,-1,0,0,0,20028,0
7966,0,0,-1,0,0,0,20029,0
7967,0,0,-1,0,0,0,20030,0
7968,0,0,-1,0,0,0,20031,0
7969,0,0,-1,0,0,0,20032,0
7970,0,0,-1,0,0,0,20033,0
7971,0,0,-1,0,0,0,20034,0
7972,0,0,-1,0,0,0,20035,0
7973,0,0,-1,0,0,0,20036,0
7974,0,0,-1,0,0,0,21931,0
7975,0,0,-1,0,0,0,22749,0
7976,0,0,-1,0,0,0,22750,0
7977,0,0,-1,0,0,0,23799,0
7978,0,0,-1,0,0,0,23800,0
7979,0,0,-1,0,0,0,23801,0
7980,0,0,-1,0,0,0,23802,0
7981,0,0,-1,0,0,0,23803,0
7982,0,0,-1,0,0,0,23804,0
7983,0,0,-1,0,0,0,25072,0
7984,0,0,-1,0,0,0,25073,0
7985,0,0,-1,0,0,0,25074,0
7986,0,0,-1,0,0,0,25078,0
7987,0,0,-1,0,0,0,25079,0
7988,0,0,-1,0,0,0,25080,0
7989,0,0,-1,0,0,0,25083,0
7990,0,0,-1,0,0,0,25084,0
7991,0,0,-1,0,0,0,25086,0
7992,0,0,-1,0,0,0,27837,0
7993,0,0,-1,0,0,0,27899,0
7994,0,0,-1,0,0,0,27905,0
7995,0,0,-1,0,0,0,27906,0
7996,0,0,-1,0,0,0,27911,0
7997,0,0,-1,0,0,0,27913,0
7998,0,0,-1,0,0,0,27914,0
7999,0,0,-1,0,0,0,27917,0
8000,0,0,-1,0,0,0,27944,0
8001,0,0,-1,0,0,0,27945,0
8002,0,0,-1,0,0,0,27946,0
8003,0,0,-1,0,0,0,27948,0
8004,0,0,-1,0,0,0,27950,0
8005,0,0,-1,0,0,0,27954,0
8006,0,0,-1,0,0,0,27957,0
8007,0,0,-1,0,0,0,27958,0
8008,0,0,-1,0,0,0,27960,0
8009,0,0,-1,0,0,0,27961,0
8010,0,0,-1,0,0,0,27967,0
8011,0,0,-1,0,0,0,27968,0
8012,0,0,-1,0,0,0,27971,0
8013,0,0,-1,0,0,0,27972,0
8014,0,0,-1,0,0,0,27975,0
8015,0,0,-1,0,0,0,27977,0
8016,0,0,-1,0,0,0,27981,0
8017,0,0,-1,0,0,0,27982,0
8018,0,0,-1,0,0,0,27984,0
8019,0,0,-1,0,0,0,28003,0
8020,0,0,-1,0,0,0,28004,0
8021,0,0,-1,0,0,0,33990,0
8022,0,0,-1,0,0,0,33991,0
8023,0,0,-1,0,0,0,33992,0
8024,0,0,-1,0,0,0,33993,0
8025,0,0,-1,0,0,0,33994,0
8026,0,0,-1,0,0,0,33995,0
8027,0,0,-1,0,0,0,33996,0
8028,0,0,-1,0,0,0,33997,0
8029,0,0,-1,0,0,0,33999,0
8030,0,0,-1,0,0,0,34001,0
8031,0,0,-1,0,0,0,34002,0
8032,0,0,-1,0,0,0,34003,0
8033,0,0,-1,0,0,0,34004,0
