ID,Description_lang,Reward_lang,Title_lang
5444,"Using the Billy Goat Blaster or the Billy Goat Blaster DX, blast 12 Billy Goats in under 1 minute.",,"Ready, Set, Goat!"
5445,"Defeat Fungalmancer Glop during the Glop, Son of Glop daily quest in Deepholm without taking any damage from his Boomshrooms.",,Fungalophobia
5446,"Complete the Glop, Son of Glop daily quest in Deepholm 10 times.",,The Glop Family Line
5447,Complete the Restless Brood daily quest in Deepholm within 90 seconds of striking the Resonating Crystal.,,My Very Own Broodmother
5448,"In Archmage Xylem's Trial of Fire in Azshara, gain 10 stacks of Fire Dancing without taking damage.",,Glutton for Fiery Punishment
5449,Complete the Lost in the Deeps daily quest in Deepholm 10 times.,Reward: Pebble,Rock Lover
5450,"Suffer the effects of a Poolstool, Shuffletruffle, Shrinkshroom and Trapcap simultaneously.",,Fungal Frenzy
5451,Endure the nightmares of Iso'rath in the Twilight Highlands.,,Consumed by Nightmare
5452,Witness the 3 visions of the Naz'jar Battlemaiden in Vashj'ir.,,Visions of Vashj'ir Past
5453,Discover the secret buried beneath the Maw of the Void in Darkshore.,,Ghosts in the Dark
5454,Ride the full length of the Rocketway in Azshara.,,Joy Ride
5455,"Loot 50,000 gold.",,Got My Mind On My Money
5456,"Loot 100,000 gold.",,Got My Mind On My Money
5457,"Create 2,500 glyphs.",,The Pen is Mightier
5459,Win a ranked arena match while in a guild group.,,Call of Battle
5460,Complete 500 unique Archaeology research projects.,,Making History
5461,Defeat Cho'gall in the Bastion of Twilight on Heroic difficulty while in a guild group.,,Heroic: Cho'gall Guild Run
5462,Defeat Nefarian in Blackwing Descent on Heroic difficulty while in a guild group.,,Heroic: Nefarian Guild Run
5463,Defeat Al'Akir in the Throne of the Four Winds on Heroic difficulty while in a guild group.,,Heroic: Al'Akir Guild Run
5464,Defeat Sinestra in the Bastion of Twilight on Heroic difficulty while in a guild group.,,Heroic: Sinestra Guild Run
5465,"Create 1,000 Cataclysm flasks.",Reward: Cauldron of Battle (Recipe),Mix Master
5466,"Cook 10,000 Cataclysm cooking recipes.",,Time to Open a Restaurant
5467,"Cook 5,000 Cataclysm cooking recipes.",Reward: Broiled Dragon Feast (Recipe),"Set the Oven to ""Cataclysmic"""
5468,"Catch 50,000 fish from fishing pools.",,Like Shooting Fish in a Barrel
5469,Find 50 unique common artifacts.,,Diggerer
5470,Find 100 unique common artifacts.,,Diggerest
5471,Learn 200 cooking recipes.,,Iron Chef
5472,Cook 15 of the Cataclysm recipes listed below.,,The Cataclysmic Gourmet
5473,Cook 30 of the Cataclysm recipes listed below.,,The Cataclysmic Gourmet
5474,Complete each of the Stormwind cooking daily quests.,,Let's Do Lunch: Stormwind
5475,Complete each of the Orgrimmar cooking daily quests.,,Let's Do Lunch: Orgrimmar
5476,Complete each of the Stormwind fishing daily quests.,,Fish or Cut Bait: Stormwind
5477,Complete each of the Orgrimmar fishing daily quests.,,Fish or Cut Bait: Orgrimmar
5478,Catch 42 different freshwater fish.,,The Limnologist
5479,Catch 31 different saltwater fish.,,The Oceanographer
5480,Create 500 Dense Embersilk Bandages.,,Preparing for Disaster
5481,Explore all the nooks and crannies of the Thundermar Ruins in Twilight Highlands and impress your Wildhammer allies by killing the following.,,Wildhammer Tour of Duty
5482,Explore all the nooks and crannies of the Thundermar Ruins in Twilight Highlands and impress your Dragonmaw allies by killing the following.,,Dragonmaw Tour of Duty
5483,Stay on the trampoline in the Whistling Grove in Mount Hyjal for 20 consecutive bounces.,,Bounce
5486,"Get 10 honorable kills at the Ironclad Garrison, Warden's Vigil, and Slagworks.",,Tol Barad All-Star
5487,Destroy 20 deployed Siege Engines.,,Tol Barad Saboteur
5488,Destroy 3 Siege Engines in a single Tol Barad battle.,,Towers of Power
5489,Complete the Tol Barad achievements listed below.,,Master of Tol Barad
5490,Complete the Tol Barad achievements listed below.,,Master of Tol Barad
5492,Reach guild level 25.,,Guild Level 25
5501,Complete the Twilight Highlands storylines listed below.,,Fading into Twilight
5503,Defeat Baron Ashbury without letting him heal with Stay of Execution in Shadowfang Keep on Heroic Difficulty.,,Pardon Denied
5504,Defeat Commander Springvale without allowing him to receive Unholy Empowerment in Shadowfang Keep on Heroic Difficulty.,,To the Ground!
5505,Defeat 12 Bloodthirsty Ghouls with Pistol Barrage and then defeat Lord Godfrey in Shadowfang Keep on Heroic Difficulty.,,Bullet Time
5506,Complete the raids and Heroic dungeons listed below.,Title Reward: Defender of a Shattered World,Defender of a Shattered World
5511,Recover archaeology artifacts from each of the following races.,,It's Always in the Last Place You Look
5512,Logged in during WoW's 6th Anniversary.,,WoW's 6th Anniversary
5518,Get killed by Deathwing.,,Stood in the Fire
5533,Completed the gates of Ahn'Qiraj quest chain up to and including Treasure of the Timeless One (even if someone else ended up with the mount).,,Veteran of the Shifting Sands
5535,Earn 1000 Valor Points.,,1000 Valor Points
5536,Earn 5000 Valor Points.,,5000 Valor Points
5537,"Earn 25,000 Valor Points.",,"25,000 Valor Points"
5538,"Earn 50,000 Valor Points.",,"50,000 Valor Points"
5539,"Earn 50,000 Conquest Points",,"50,000 Conquest Points"
5540,"Earn 25,000 Conquest Points",,"25,000 Conquest Points"
5541,Earn 5000 Conquest Points,,5000 Conquest Points
5542,Earn 1000 Conquest Points,,1000 Conquest Points
5546,"In Archmage Xylem's Trial of Frost in Azshara, gain 20 stacks of Essence of Ice without taking damage.",,Glutton for Icy Punishment
5547,"In Archmage Xylem's Trial of Shadow in Azshara, trap 20 Weeping Souls without taking damage.",,Glutton for Shadowy Punishment
5548,The Cataclysm has brought more critters to Azeroth. You must /love them too.,,To All the Squirrels Who Cared for Me
5552,Win a Twin Peaks battle after being behind by a score of 0 to 2.,,Double Jeopardy
5553,,,Halfus Wyrmbreaker Heroic kills (Bastion of Twilight)
5554,,,Halfus Wyrmbreaker kills (Bastion of Twilight)
5555,,,Magmaw kills (Blackwing Descent)
5556,,,Magmaw Heroic kills (Blackwing Descent)
5557,,,Omnotron kills (Blackwing Descent)
5558,,,Omnotron Heroic kills (Blackwing Descent)
5559,,,Maloriak kills (Blackwing Descent)
5560,,,Maloriak Heroic kills (Blackwing Descent)
5561,,,Atramedes kills (Blackwing Descent)
5562,,,Atramedes Heroic kills (Blackwing Descent)
5563,,,Chimaeron Heroic kills (Blackwing Descent)
5564,,,Chimaeron kills (Blackwing Descent)
5565,,,Nefarian kills (Blackwing Descent)
5566,,,Nefarian Heroic kills (Blackwing Descent)
5567,,,Valiona and Theralion kills (Bastion of Twilight)
5568,,,Valiona and Theralion Heroic kills (Bastion of Twilight)
5569,,,Ascendant Council kills (Bastion of Twilight)
5570,,,Ascendant Council Heroic kills (Bastion of Twilight)
5571,,,Cho'gall Heroic kills (Bastion of Twilight)
5572,,,Cho'gall kills (Bastion of Twilight)
5573,,,Sinestra Heroic kills (Bastion of Twilight)
5574,,,Conclave of Wind Heroic kills (Throne of the Four Winds)
5575,,,Conclave of Wind kills (Throne of the Four Winds)
5576,,,Al'Akir kills (Throne of the Four Winds)
5577,,,Al'Akir Heroic kills (Throne of the Four Winds)
5578,,,Argaloth kills (Baradin Hold)
5692,Rated battlegrounds played,,Rated battlegrounds played
5693,Rated battleground played the most,,Rated battleground played the most
5694,Rated battlegrounds won,,Rated battlegrounds won
5695,Rated battleground won the most,,Rated battleground won the most
5696,Rated Arathi Basin battles,,Rated Arathi Basin battles
5697,Rated Arathi Basin victories,,Rated Arathi Basin victories
5698,Rated Battle for Gilneas battles,,Rated Battle for Gilneas battles
5699,Rated Battle for Gilneas victories,,Rated Battle for Gilneas victories
5700,Rated Eye of the Storm battles,,Rated Eye of the Storm battles
5701,Rated Eye of the Storm victories,,Rated Eye of the Storm victories
5702,Rated Strand of the Ancients battles,,Rated Strand of the Ancients battles
5703,Rated Strand of the Ancients victories,,Rated Strand of the Ancients victories
5704,Rated Twin Peaks battles,,Rated Twin Peaks battles
5705,Rated Twin Peaks victories,,Rated Twin Peaks victories
5706,Rated Warsong Gulch battles,,Rated Warsong Gulch battles
5707,Rated Warsong Gulch victories,,Rated Warsong Gulch victories
5718,Complete all of the Tol Barad daily quests listed below.,,Just Another Day in Tol Barad
5719,Complete all of the Tol Barad daily quests listed below.,,Just Another Day in Tol Barad
5723,Raise 50 reputations to Exalted.,,50 Exalted Reputations
5724,,,Ascendant Lord Obsidius kills (Blackrock Caverns)
5725,,,Ascendant Lord Obsidius kills (Heroic Blackrock Caverns)
5726,,,Ozumat kills (Throne of the Tides)
5727,,,Ozumat kills (Heroic Throne of the Tides)
5728,,,High Priestess Azil kills (Stonecore)
5729,,,High Priestess Azil kills (Heroic Stonecore)
5730,,,Asaad kills (Vortex Pinnacle)
5731,,,Asaad kills (Heroic Vortex Pinnacle)
5732,,,Erudax kills (Grim Batol)
5733,,,Erudax kills (Heroic Grim Batol)
5734,,,Rajh kills (Halls of Origination)
5735,,,Rajh kills (Heroic Halls of Origination)
5736,,,Siamat kills (Lost City of the Tol'vir)
5737,,,Siamat kills (Heroic Lost City of the Tol'vir)
5738,,,Vanessa VanCleef kills (Heroic Deadmines)
5739,,,Lord Godfrey kills (Heroic Shadowfang Keep)
5743,"Do not get hit by Bloodvenom, Pool of Acrid Tears, or Venomous Effusion in the High Priest Venoxis encounter in Zul'Gurub on Heroic Difficulty.",,It's Not Easy Being Green
5744,"Defeat Gub, Mortaxx, Kaulema, Mor'Lek, the Florawing Hive Queen, a Lost Offspring of Gahz'ranka, Tor-Tun, and the Gurubashi Master Chef in Zul'Gurub on Heroic Difficulty.",,Gurubashi Headhunter
5749,Learn how to transform into a dragon and carry an ally.,,Vial of the Sands
5750,Defeat Halazzi in Zul'Aman on Heroic Difficulty without killing any of his totems.,,Tunnel Vision
5751,Complete 2500 daily quests.,,2500 Daily Quests Completed
5752,"Make 30,000 gold from quest rewards.",,Justly Rewarded
5753,Sample the following Cataclysm delicacies.,,Cataclysmically Delicious
5754,Drink the following Cataclysm beverages.,,Drown Your Sorrows
5755,Collect 30 tabard slot appearances.,,Thirty Tabards
5756,Deaths to elevator boss (Blackwing Descent).  Watch your step.,,Deaths to elevator boss (Blackwing Descent)
5759,Defeat 20 Twisted Spirits within 15 seconds during the Jin'do encounter in Zul'Gurub on Heroic Difficulty.,,Spirit Twister
5760,Defeat Daakara in Zul'Aman on Heroic Difficulty without any player leaving the rectangular turquoise stonework inscribed on the floor in the center of his area.,,Ring Out!
5761,Un-hex all of the potential hex victims in Zul'Aman on Heroic Difficulty.,,Hex Mix
5762,Defeat Bloodlord Mandokir in Zul'Gurub on Heroic Difficulty without killing Ohgan.,,Ohganot So Fast!
5765,Defeat High Priestess Kilnara in Heroic Difficulty after having fed Temple Rats to 4 of Bethekk's Pride.,,"Here, Kitty Kitty..."
5767,Obtain the reins of the Grey Riding Camel from Dormus the Camel-Hoarder.,Title Reward: The Camel-Hoarder,Scourer of the Eternal Sands
5768,Defeat Jin'do the Godbreaker in Zul'Gurub on Heroic Difficulty.,,Heroic: Zul'Gurub
5769,Defeat Daakara in Zul'Aman on Heroic Difficulty.,,Heroic: Zul'Aman
5770,Defeat Jin'do the Godbreaker in Zul'Gurub on Heroic difficulty while in a guild group.,,Heroic: Zul'Gurub Guild Run
5771,Defeat Daakara in Zul'Aman on Heroic difficulty while in a guild group.,,Heroic: Zul'Aman Guild Run
5773,,,Daakara kills (Heroic Zul'Aman)
5774,,,Jin'do kills (Heroic Zul'Gurub)
5779,Feel 1000% better by eating Chocolate Cookies.,,You'll Feel Right as Rain
5780,Complete a guild challenge.,,You Have Been Challenged
5781,Complete 50 guild challenges.,,Challenging
5782,Complete 100 guild challenges.,,A Difficult Challenge
5783,Complete 50 guild raid challenges.,,Raid Challenges
5784,Complete 50 guild rated battleground challenges.,,Rated Battleground Challenges
5785,Complete 50 guild dungeon challenges.,,Dungeon Challenges
5788,Earn exalted status with the Shen'dralar.,,Agent of the Shen'dralar
5794,Earn Exalted status with your guild.,,Time Flies When You're Having Fun
5795,Twin Peaks Honorable Kills,,Twin Peaks Honorable Kills
5796,The Battle for Gilneas Honorable Kills,,The Battle for Gilneas Honorable Kills
5797,Twin Peaks Killing Blows,,Twin Peaks Killing Blows
5798,The Battle for Gilneas Killing Blows,,The Battle for Gilneas Killing Blows
5799,Activate both of Fandral's Flames at once in Firelands without any raid member getting hit by Kneel to the Flame!,,Only the Penitent...
5802,Defeat the bosses in Firelands.,,Firelands
5803,Defeat Ragnaros in Firelands on Heroic Difficulty.,Title: Firelord,Heroic: Ragnaros
5804,Defeat Majordomo Fandral Staghelm in Firelands on Heroic Difficulty.,,Heroic: Majordomo Fandral Staghelm
5805,Defeat Baleroc in Firelands on Heroic Difficulty.,,Heroic: Baleroc
5806,Defeat Shannox in Firelands on Heroic Difficulty.,,Heroic: Shannox
5807,Defeat Beth'tilac in Firelands on Heroic Difficulty.,,Heroic: Beth'tilac
5808,Defeat Lord Rhyolith in Firelands on Heroic Difficulty.,,Heroic: Lord Rhyolith
5809,Defeat Alysrazor in Firelands on Heroic Difficulty.,,Heroic: Alysrazor
5810,Defeat Lord Rhyolith in the Firelands without ever causing him to turn left while his armor is intact.,,Not an Ambi-Turner
5812,Raise 55 reputations to Exalted.,Reward: Dark Phoenix Hatchling,United Nations
5813,Defeat Alysrazor in the Firelands without any raid member getting hit by the following attacks.,,Do a Barrel Roll!
5821,Only kill Cinderweb Drones while they are atop the web canopy during the Beth'tilac encounter in Firelands.,,Death from Above
5823,Win 150 rated battlegrounds.,Reward: Epic Warhorse,Veteran of the Alliance II
5824,Win 150 rated battlegrounds.,Reward: Epic Wolf,Veteran of the Horde II
5827,Earn Exalted status with the Avengers of Hyjal.,Title: Avenger of Hyjal ,Avengers of Hyjal
5828,Complete the Firelands raid achievements listed below.,Reward: Corrupted Egg of Millagazor,Glory of the Firelands Raider
5829,"During a single engagement, bring Shannox to each of the following locations in the Firelands before dispatching him:",,Bucket List
5830,Defeat Baleroc in the Firelands without allowing any member of your raid to suffer Torment more than three times.,,Share the Pain
5835,Visit the Candy Buckets in Northrend.,,Tricks and Treats of Northrend
5836,Visit the Candy Buckets in Northrend.,,Tricks and Treats of Northrend
5837,Visit the Candy Buckets in Cataclysm zones.,,Tricks and Treats of the Cataclysm
