Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,Field_8_1_0_28294_008,ExpansionID,PatchIntroduced,UiOrder,ConditionID
Soul Reaper's Raiment,1806,400,0,0,169,13193,0,1,7,80001,11110,0
Soul Reaper's Raiment,1807,400,0,0,169,1641,1806,1,7,80001,11109,0
Soul Reaper's Raiment,1808,400,0,0,169,2015,1806,1,7,80001,11111,0
Soul Reaper's Raiment,1809,400,0,0,169,13145,1806,1,7,80001,11112,0
Boneblade Battlegear,1810,3592,0,0,169,13193,0,1,7,80001,11110,0
Boneblade Battlegear,1811,3592,0,0,169,1641,1810,1,7,80001,11109,0
Boneblade Battlegear,1812,3592,0,0,169,2015,1810,1,7,80001,11111,0
Boneblade Battlegear,1813,3592,0,0,169,13145,1810,1,7,80001,11112,0
Death-Devourer Vestments,1814,68,0,0,169,13193,0,1,7,80001,11110,0
Death-Devourer Vestments,1815,68,0,0,169,1641,1814,1,7,80001,11109,0
Death-Devourer Vestments,1816,68,0,0,169,2015,1814,1,7,80001,11111,0
Death-Devourer Vestments,1817,68,0,0,169,13145,1814,1,7,80001,11112,0
Gravelord's Direplate,1818,35,0,0,169,13193,0,1,7,80001,11110,0
Gravelord's Direplate,1819,35,0,0,169,1641,1818,1,7,80001,11109,0
Gravelord's Direplate,1820,35,0,0,169,2015,1818,1,7,80001,11111,0
Gravelord's Direplate,1821,35,0,0,169,13145,1818,1,7,80001,11112,0
Brawler's Garb,1822,0,55492,6,171,0,0,1,7,80105,10110,0
Brawler's Garb,1823,0,55493,10,171,0,0,1,7,80105,10110,0
Armor of the Amaranthine Path,1824,35,55559,2,60,0,0,1,1,20000,1150,0
Chainmail of the Timeless Hunt,1825,68,55566,2,60,0,0,1,1,20000,1150,0
Restless Dreambound Battlegear,1826,3592,55572,2,60,0,0,1,1,20000,1150,0
Tranquil Spiritbind Regalia,1827,400,55587,2,60,0,0,1,1,20000,1150,0
Heritage of Gnomeregan,1828,0,54642,6,0,0,0,1,0,80200,10,0
Heritage of the Shu'halo,1829,0,54765,10,0,0,0,1,0,80200,10,0
Naga Lord's Warplate,1830,35,0,0,172,13193,0,1,7,80200,11110,0
Queen's Guard Scalemail,1831,68,0,0,172,13193,0,1,7,80200,11110,0
Razorfin Regalia,1832,3592,0,0,172,13193,0,1,7,80200,11110,0
Frilled Harbinger's Vestments,1833,400,0,0,172,13193,0,1,7,80200,11110,0
Naga Lord's Warplate,1834,35,0,0,172,2015,1830,1,7,80200,11111,0
Queen's Guard Scalemail,1835,68,0,0,172,2015,1831,1,7,80200,11111,0
Razorfin Regalia,1836,3592,0,0,172,2015,1832,1,7,80200,11111,0
Frilled Harbinger's Vestments,1837,400,0,0,172,2015,1833,1,7,80200,11111,0
Naga Lord's Warplate,1838,35,0,0,172,13145,1830,1,7,80200,11112,0
Queen's Guard Scalemail,1839,68,0,0,172,13145,1831,1,7,80200,11112,0
Razorfin Regalia,1840,3592,0,0,172,13145,1832,1,7,80200,11112,0
Frilled Harbinger's Vestments,1841,400,0,0,172,13145,1833,1,7,80200,11112,0
Naga Lord's Warplate,1842,35,0,0,172,1641,1830,1,7,80200,11109,0
Queen's Guard Scalemail,1843,68,0,0,172,1641,1831,1,7,80200,11109,0
Razorfin Regalia,1844,3592,0,0,172,1641,1832,1,7,80200,11109,0
Frilled Harbinger's Vestments,1845,400,0,0,172,1641,1833,1,7,80200,11109,0
Notorious Gladiator's Vestment,1846,400,63559,22,173,13301,0,1,7,80200,3600,0
Notorious Gladiator's Vestment,1847,400,0,54,173,3859,1846,1,7,80200,3601,0
Notorious Gladiator's Vestment,1848,400,0,23,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Vestment,1849,400,0,23,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Vestment,1850,400,0,23,0,0,0,1,7,80200,3600,0
Notorious Aspirant's Vestment,1851,400,60691,22,173,13303,1846,1,7,80200,3250,0
Notorious Gladiator's Leathers,1852,3592,63558,22,173,13301,0,1,7,80200,3600,0
Notorious Gladiator's Leathers,1853,3592,0,54,173,3859,1852,1,7,80200,3601,0
Notorious Gladiator's Leathers,1854,3592,0,23,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Leathers,1855,3592,0,23,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Leathers,1856,3592,0,23,0,0,0,1,7,80200,3600,0
Notorious Aspirant's Leathers,1857,3592,60694,22,173,13303,1852,1,7,80200,3300,0
Notorious Gladiator's Chain,1858,68,63557,22,173,13301,0,1,7,80200,3600,0
Notorious Gladiator's Chain,1859,68,0,54,173,3859,1858,1,7,80200,3601,0
Notorious Gladiator's Chain,1860,68,0,23,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Chain,1861,68,0,23,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Chain,1862,68,0,23,0,0,0,1,7,80200,3600,0
Notorious Aspirant's Chain,1863,68,60696,22,173,13303,1858,1,7,80200,3300,0
Notorious Gladiator's Plate,1864,35,63556,22,173,13301,0,1,7,80200,3600,0
Notorious Gladiator's Plate,1865,35,0,54,173,3859,1864,1,7,80200,3601,0
Notorious Gladiator's Plate,1866,35,0,23,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Plate,1867,35,0,23,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Plate,1868,35,0,23,0,0,0,1,7,80200,3600,0
Notorious Aspirant's Plate,1869,35,60698,22,173,13303,1864,1,7,80200,3250,0
Notorious Gladiator's Vestment,1870,0,0,23,0,0,0,1,7,80200,1200,0
Notorious Gladiator's Vestment,1871,0,0,23,0,0,0,1,7,80200,1200,0
Notorious Gladiator's Vestment,1872,0,0,27,0,0,0,1,7,80200,1200,0
Notorious Gladiator's Vestment,1873,0,0,27,0,0,0,1,7,80200,1200,0
Notorious Aspirant's Plate,1874,35,60699,26,173,13303,1879,1,7,80200,3300,0
Notorious Gladiator's Plate,1875,35,0,27,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Plate,1876,35,0,27,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Plate,1877,35,0,27,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Plate,1878,35,0,58,173,3859,1879,1,7,80200,3601,0
Notorious Gladiator's Plate,1879,35,63555,26,173,13301,0,1,7,80200,3600,0
Notorious Aspirant's Chain,1880,68,60697,26,173,13303,1885,1,7,80200,3250,0
Notorious Gladiator's Chain,1881,68,0,27,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Chain,1882,68,0,27,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Chain,1883,68,0,27,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Chain,1884,68,0,58,173,3859,1885,1,7,80200,3601,0
Notorious Gladiator's Chain,1885,68,63554,26,173,13301,0,1,7,80200,3600,0
Notorious Aspirant's Leathers,1886,3592,60695,26,173,13303,1891,1,7,80200,3300,0
Notorious Gladiator's Leathers,1887,3592,0,27,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Leathers,1888,3592,0,27,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Leathers,1889,3592,0,27,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Leathers,1890,3592,0,58,173,3859,1891,1,7,80200,3601,0
Notorious Gladiator's Leathers,1891,3592,63553,24,173,13301,0,1,7,80200,3600,0
Notorious Aspirant's Vestment,1892,400,60692,26,173,13303,1897,1,7,80200,3250,0
Notorious Gladiator's Vestment,1893,400,0,27,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Vestment,1894,400,0,27,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Vestment,1895,400,0,27,0,0,0,1,7,80200,3600,0
Notorious Gladiator's Vestment,1896,400,0,58,173,3859,1897,1,7,80200,3601,0
Notorious Gladiator's Vestment,1897,400,63552,26,173,13301,0,1,7,80200,3600,0
Renowned Explorer's Attire,1902,0,0,2,174,0,0,1,7,80205,10,75684
Wendigo Woolies,1903,0,0,2,0,0,0,1,7,80205,10,73902
Battlegear of Valor,1904,1,0,3,0,0,0,1,0,80205,0,0
Dreadmist Raiment,1905,256,0,3,0,0,0,1,0,80205,0,0
The Elements,1906,64,0,3,0,0,0,1,0,80205,0,0
Shadowcraft Armor,1907,8,0,3,0,0,0,1,0,80205,0,0
Vestments of the Devout,1908,16,0,3,0,0,0,1,0,80205,0,0
Lightforge Armor,1909,2,0,3,0,0,0,1,0,80205,0,0
Magister's Regalia,1910,128,0,3,0,0,0,1,0,80205,0,0
Beaststalker Armor,1911,4,0,3,0,0,0,1,0,80205,0,0
Wildheart Raiment,1912,1024,0,3,0,0,0,1,0,80205,0,0
Vestments of the Eternal Traveler,1913,0,57686,2,0,0,0,1,7,80205,10,0
Sprite Darter's Wings,1914,0,0,2,0,0,0,1,7,80305,10,79733
Crown of Eternal Winter,1915,0,0,1,0,0,0,1,7,80205,10,73888
Jewel of the Firelord,1916,0,0,1,0,0,0,1,7,80205,10,73889
Hood of Hungering Darkness,1917,0,0,1,0,0,0,1,7,80205,10,73890
Corrupted Gladiator's Vestment,1944,0,0,23,0,0,0,1,7,80300,1200,0
Corrupted Gladiator's Vestment,1945,0,0,23,0,0,0,1,7,80300,1200,0
Corrupted Gladiator's Plate,1947,35,0,27,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Plate,1948,35,0,27,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Plate,1949,35,0,23,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Plate,1950,35,0,22,175,3859,1951,1,7,80300,3601,0
Corrupted Gladiator's Plate,1951,35,60706,16,175,13301,0,1,7,80300,3600,0
Corrupted Gladiator's Chain,1953,68,0,23,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Chain,1954,68,0,23,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Chain,1955,68,0,27,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Chain,1956,68,0,22,175,3859,1957,1,7,80300,3601,0
Corrupted Gladiator's Chain,1957,68,60704,16,175,13301,0,1,7,80300,3600,0
Corrupted Gladiator's Leathers,1959,3592,0,27,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Leathers,1960,3592,0,27,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Leathers,1961,3592,0,27,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Leathers,1962,3592,0,22,175,3859,1963,1,7,80300,3601,0
Corrupted Gladiator's Leathers,1963,3592,60702,16,175,13301,0,1,7,80300,3600,0
Corrupted Gladiator's Vestment,1965,400,0,27,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Vestment,1966,400,0,27,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Vestment,1967,400,0,23,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Vestment,1968,400,0,22,175,3859,1969,1,7,80300,3601,0
Corrupted Gladiator's Vestment,1969,400,60700,16,175,13301,0,1,7,80300,3600,0
Corrupted Gladiator's Vestment,1970,0,0,27,0,0,0,1,7,80300,1200,0
Corrupted Gladiator's Vestment,1971,0,0,27,0,0,0,1,7,80300,1200,0
Corrupted Gladiator's Plate,1972,35,0,26,175,3859,1951,1,7,80300,3601,0
Corrupted Gladiator's Chain,1973,68,0,26,175,3859,1957,1,7,80300,3601,0
Corrupted Gladiator's Leathers,1974,3592,0,26,175,3859,1963,1,7,80300,3601,0
Corrupted Gladiator's Vestment,1975,400,0,26,175,3859,1969,1,7,80300,3601,0
Heritage of Gilneas,1976,0,54990,6,0,0,0,1,0,80300,10,0
Heritage of Kezan,1977,0,57080,10,0,0,0,1,0,80305,10,0
Zeppelin Pilot's Helmet,1978,0,57080,11,0,0,0,1,0,80305,10,0
Heritage of the Mechagnome,1980,0,58436,6,64,0,0,1,0,80305,10,0
Heritage of the Vulpera,1981,0,58435,10,64,0,0,1,0,80305,10,0
Cosmic Aberration's Plate,1982,35,0,0,176,13193,0,1,7,80305,4301,0
Cosmic Aberration's Plate,1983,35,0,0,176,1641,1982,1,7,80305,4300,0
Cosmic Aberration's Plate,1984,35,0,0,176,2015,1982,1,7,80305,4302,0
Cosmic Aberration's Plate,1985,35,0,0,176,13145,1982,1,7,80305,4303,0
Lurking Defiler's Scalemail,1986,68,0,0,176,13193,0,1,7,80305,4301,0
Lurking Defiler's Scalemail,1987,68,0,0,176,1641,1986,1,7,80305,4300,0
Lurking Defiler's Scalemail,1988,68,0,0,176,2015,1986,1,7,80305,4302,0
Lurking Defiler's Scalemail,1989,68,0,0,176,13145,1986,1,7,80305,4303,0
Treacherous Schemer's Leathers,1990,3592,0,0,176,13193,0,1,7,80305,4301,0
Treacherous Schemer's Leathers,1991,3592,0,0,176,1641,1990,1,7,80305,4300,0
Treacherous Schemer's Leathers,1992,3592,0,0,176,2015,1990,1,7,80305,4302,0
Treacherous Schemer's Leathers,1993,3592,0,0,176,13145,1990,1,7,80305,4303,0
Oblivion Cultist's Robes,1994,400,0,0,176,13193,0,1,7,80305,4301,0
Oblivion Cultist's Robes,1995,400,0,0,176,1641,1994,1,7,80305,4300,0
Oblivion Cultist's Robes,1996,400,0,0,176,2015,1994,1,7,80305,4302,0
Oblivion Cultist's Robes,1997,400,0,0,176,13145,1994,1,7,80305,4303,0
Renowned Explorer's Attire,1998,0,0,3,174,0,0,1,7,80205,10,75685
Renowned Explorer's Attire,1999,0,0,3,174,0,0,1,7,80205,10,75686
Corrupted Gladiator's Leathers,2002,3592,0,23,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Vestment,2003,400,0,27,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Vestment,2004,400,0,23,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Vestment,2005,400,0,23,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Leathers,2006,3592,0,23,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Chain,2007,68,0,23,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Chain,2008,68,0,27,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Chain,2009,68,0,27,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Plate,2010,35,0,27,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Plate,2011,35,0,23,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Plate,2012,35,0,23,0,0,0,1,7,80300,3600,0
Corrupted Gladiator's Leathers,2013,3592,0,23,0,0,0,1,7,80300,3600,0
Vestments of the Selfless,2015,400,60595,0,181,13590,0,1,8,90001,3600,93647
Vestments of the Harmonious,2016,400,60595,0,181,13591,2015,1,8,90001,3600,93647
Vestments of the Reverent,2017,400,60595,0,181,13813,2015,1,8,90001,3600,93647
Vestments of the Discordant,2018,400,63018,0,181,13813,2015,1,8,90001,3600,93647
Garb of the Selfless,2019,3592,60595,0,181,13590,0,1,8,90001,3600,93647
Garb of the Harmonious,2020,3592,60595,0,181,13591,2019,1,8,90001,3600,93647
Garb of the Reverent,2021,3592,60595,0,181,13813,2019,1,8,90001,3600,93647
Garb of the Discordant,2022,3592,63019,0,181,13813,2019,1,8,90001,3600,93647
Chain of the Selfless,2023,68,60595,0,181,13590,0,1,8,90001,3600,93647
Chain of the Discordant,2024,68,63020,0,181,13813,2023,1,8,90001,3600,93647
Chain of the Harmonious,2025,68,60595,0,181,13591,2023,1,8,90001,3600,93647
Chain of the Reverent,2026,68,60595,0,181,13813,2023,1,8,90001,3600,93647
Warplate of the Reverent,2027,35,60595,0,181,13813,2029,1,8,90001,3600,93647
Warplate of the Discordant,2028,35,63021,0,181,13813,2029,1,8,90001,3600,93647
Warplate of the Selfless,2029,35,60595,0,181,13590,0,1,8,90001,3600,93647
Warplate of the Harmonious,2030,35,60595,0,181,13591,2029,1,8,90001,3600,93647
Rationale of Maldraxxus,2031,400,62005,0,180,13591,2032,1,8,90001,3600,93648
Wisdom of Maldraxxus,2032,400,62009,0,180,13590,0,1,8,90001,3600,93648
Mind of Maldraxxus,2033,400,62037,0,180,13595,2032,1,8,90001,3600,93648
Horror of Maldraxxus,2034,400,62014,0,180,13594,2032,1,8,90001,3600,93648
Sight of Maldraxxus,2035,3592,62008,0,180,13590,0,1,8,90001,3600,93648
Guile of Maldraxxus,2036,3592,62004,0,180,13591,2035,1,8,90001,3600,93648
Warflesh of Maldraxxus,2037,3592,62013,0,180,13594,2035,1,8,90001,3600,93648
Zeal of Maldraxxus,2038,3592,62036,0,180,13595,2035,1,8,90001,3600,93648
Heart of Maldraxxus,2039,68,62028,0,180,13595,2041,1,8,90001,3600,93648
Shambler of Maldraxxus,2040,68,62012,0,180,13594,2041,1,8,90001,3600,93648
Will of Maldraxxus,2041,68,62007,0,180,13590,0,1,8,90001,3600,93648
Alacrity of Maldraxxus,2042,68,62003,0,180,13591,2041,1,8,90001,3600,93648
Might of Maldraxxus,2043,35,62006,0,180,13590,0,1,8,90001,3600,93648
Authority of Maldraxxus,2044,35,62002,0,180,13591,2043,1,8,90001,3600,93648
Abomination of Maldraxxus,2045,35,62011,0,180,13594,2043,1,8,90001,3600,93648
Mettle of Maldraxxus,2046,35,62015,0,180,13595,2043,1,8,90001,3600,93648
Faewoven Regalia,2047,400,61901,0,178,13590,0,1,8,90001,3600,93649
Night Courtier's Regalia,2048,400,61907,0,178,13591,2047,1,8,90001,3601,93649
Conservator's Regalia,2049,400,61911,0,178,13592,2047,1,8,90001,3602,93649
Winterborn Regalia,2050,400,61915,0,178,13787,2047,1,8,90001,3603,93649
Oakheart Raiment,2051,3592,61901,0,178,13590,0,1,8,90001,3600,93649
Conservator's Raiment,2052,3592,61910,0,178,13592,2051,1,8,90001,3602,93649
Winterborn Raiment,2053,3592,61914,0,178,13787,2051,1,8,90001,3603,93649
Night Courtier's Raiment,2054,3592,61906,0,178,13591,2051,1,8,90001,3601,93649
Runewarden's Guise,2055,68,61902,0,178,13590,0,1,8,90001,3600,93649
Conservator's Guise,2056,68,61909,0,178,13592,2055,1,8,90001,3602,93649
Night Courtier's Guise,2057,68,61905,0,178,13591,2055,1,8,90001,3601,93649
Winterborn Guise,2058,68,61913,0,178,13787,2055,1,8,90001,3603,93649
Queensguard Warbark,2059,35,61903,0,178,13590,0,1,8,90001,3600,93649
Night Courtier's Warbark,2060,35,61904,0,178,13591,2059,1,8,90001,3601,93649
Winterborn Warbark,2061,35,61912,0,178,13787,2059,1,8,90001,3603,93649
Conservator's Warbark,2062,35,61908,0,178,13592,2059,1,8,90001,3602,93649
Soulbreaker's Crimson Vestments,2063,400,62039,0,179,13591,2066,1,8,90001,3600,93650
Soulbreaker's Burnished Vestments,2064,400,62034,0,179,13596,2066,1,8,90001,3600,93650
Soulbreaker's Court Vestments,2065,400,62035,0,179,13584,2066,1,8,90001,3600,93650
Soulbreaker's Ebony Vestments,2066,400,62033,0,179,13590,0,1,8,90001,3600,93650
Crimson Death Shroud Armor,2067,3592,62032,0,179,13591,2070,1,8,90001,3600,93650
Court Death Shroud Armor,2068,3592,62031,0,179,13584,2070,1,8,90001,3601,93650
Burnished Death Shroud Armor,2069,3592,62030,0,179,13596,2070,1,8,90001,3602,93650
Ebony Death Shroud Armor,2070,3592,62029,0,179,13590,0,1,8,90001,3603,93650
Fearstalker's Ebony Battlegear,2071,68,62024,0,179,13590,0,1,8,90001,3600,93650
Fearstalker's Court Battlegear,2072,68,62026,0,179,13584,2071,1,8,90001,3600,93650
Fearstalker's Burnished Battlegear,2073,68,62025,0,179,13596,2071,1,8,90001,3600,93650
Fearstalker's Crimson Battlegear,2074,68,62027,0,179,13591,2071,1,8,90001,3600,93650
Dread Sentinel's Ebony Battleplate,2075,35,62016,0,179,13590,0,1,8,90001,3600,93650
Dread Sentinel's Burnished Battleplate,2076,35,62022,0,179,13596,2075,1,8,90001,3600,93650
Dread Sentinel's Court Battleplate,2077,35,62018,0,179,13584,2075,1,8,90001,3600,93650
Dread Sentinel's Crimson Battleplate,2078,35,62021,0,179,13591,2075,1,8,90001,3600,93650
9.0 Exile's Reach Weapons Recolor 1,2080,0,62040,3,0,0,0,1,8,90001,1550,0
9.0 Exile's Reach Weapons Recolor 2,2081,0,62040,3,0,0,0,1,8,90001,1550,0
9.0 Exile's Reach Weapons Recolor 3,2082,0,62040,3,0,0,0,1,8,90001,1550,0
9.0 Exile's Reach Weapons Recolor 4,2083,0,62040,3,0,0,0,1,8,90001,1550,0
Night Courtier's Bulb,2084,0,62410,3,0,0,0,1,8,90001,1550,93649
Night Courtier's Pack,2085,0,62412,3,0,0,0,1,8,90001,1550,93649
Night Courtier's Regalia,2086,400,0,65,0,0,0,1,8,90001,3601,93649
Night Courtier's Regalia,2087,400,0,65,0,0,0,1,8,90001,3601,93649
Night Courtier's Regalia,2089,400,0,65,0,0,0,1,8,90001,3601,93649
Night Courtier's Raiment,2090,3592,0,65,0,0,0,1,8,90001,3601,93649
Night Courtier's Raiment,2091,3592,0,65,0,0,0,1,8,90001,3601,93649
Night Courtier's Raiment,2092,3592,0,65,0,0,0,1,8,90001,3601,93649
Night Courtier's Guise,2093,68,0,65,0,0,0,1,8,90001,3601,93649
Night Courtier's Guise,2094,68,0,65,0,0,0,1,8,90001,3601,93649
Night Courtier's Guise,2095,68,0,65,0,0,0,1,8,90001,3601,93649
Night Courtier's Warbark,2096,35,0,65,0,0,0,1,8,90001,3601,93649
Night Courtier's Warbark,2097,35,0,65,0,0,0,1,8,90001,3601,93649
Night Courtier's Warbark,2098,35,0,65,0,0,0,1,8,90001,3601,93649
Soulbreaker's Crimson Vestments,2099,400,0,65,0,0,0,1,8,90001,3600,93650
Soulbreaker's Crimson Vestments,2100,400,0,65,0,0,0,1,8,90001,3600,93650
Soulbreaker's Crimson Vestments,2101,400,0,65,0,0,0,1,8,90001,3600,93650
Crimson Death Shroud Armor,2102,3592,0,65,0,0,0,1,8,90001,3600,93650
Crimson Death Shroud Armor,2103,3592,0,65,0,0,0,1,8,90001,3600,93650
Crimson Death Shroud Armor,2104,3592,0,65,0,0,0,1,8,90001,3600,93650
Fearstalker's Crimson Battlegear,2105,68,0,65,0,0,0,1,8,90001,3600,93650
Fearstalker's Crimson Battlegear,2106,68,0,65,0,0,0,1,8,90001,3600,93650
Fearstalker's Crimson Battlegear,2107,68,0,65,0,0,0,1,8,90001,3600,93650
Dread Sentinel's Crimson Battleplate,2108,35,0,65,0,0,0,1,8,90001,3600,93650
Dread Sentinel's Crimson Battleplate,2109,35,0,65,0,0,0,1,8,90001,3600,93650
Dread Sentinel's Crimson Battleplate,2110,35,0,65,0,0,0,1,8,90001,3600,93650
Rationale of Maldraxxus,2111,400,0,65,0,0,0,1,8,90001,3600,93648
Rationale of Maldraxxus,2112,400,0,65,0,0,0,1,8,90001,3600,93648
Rationale of Maldraxxus,2113,400,0,65,0,0,0,1,8,90001,3600,93648
Guile of Maldraxxus,2114,3592,0,65,0,0,0,1,8,90001,3600,93648
Guile of Maldraxxus,2115,3592,0,65,0,0,0,1,8,90001,3600,93648
Guile of Maldraxxus,2116,3592,0,65,0,0,0,1,8,90001,3600,93648
Alacrity of Maldraxxus,2117,68,0,65,0,0,0,1,8,90001,3600,93648
Alacrity of Maldraxxus,2118,68,0,65,0,0,0,1,8,90001,3600,93648
Alacrity of Maldraxxus,2119,68,0,65,0,0,0,1,8,90001,3600,93648
Authority of Maldraxxus,2120,35,0,65,0,0,0,1,8,90001,3600,93648
Authority of Maldraxxus,2121,35,0,65,0,0,0,1,8,90001,3600,93648
Authority of Maldraxxus,2122,35,0,65,0,0,0,1,8,90001,3600,93648
Winterborn Weapons,2123,0,62806,1,0,0,0,1,8,0,3700,0
Vestments of the Harmonious,2124,400,0,65,0,0,0,1,8,90001,3600,93647
Vestments of the Harmonious,2125,400,0,65,0,0,0,1,8,90001,3600,93647
Vestments of the Harmonious,2126,400,0,65,0,0,0,1,8,90001,3600,93647
Garb of the Harmonious,2127,3592,0,65,0,0,0,1,8,90001,3600,93647
Garb of the Harmonious,2128,3592,0,65,0,0,0,1,8,90001,3600,93647
Garb of the Harmonious,2129,3592,0,65,0,0,0,1,8,90001,3600,93647
Chain of the Harmonious,2130,68,0,65,0,0,0,1,8,90001,3600,93647
Chain of the Harmonious,2131,68,0,65,0,0,0,1,8,90001,3600,93647
Chain of the Harmonious,2132,68,0,65,0,0,0,1,8,90001,3600,93647
Warplate of the Harmonious,2133,35,0,65,0,0,0,1,8,90001,3600,93647
Warplate of the Harmonious,2134,35,0,65,0,0,0,1,8,90001,3600,93647
Warplate of the Harmonious,2135,35,0,65,0,0,0,1,8,90001,3600,93647
Sinful Gladiator's Vestment,2136,0,0,19,0,0,0,1,8,90002,1550,0
Sinful Gladiator's Vestment,2137,0,0,19,0,0,0,1,8,90002,10,0
Sinful Gladiator's Vestment,2138,400,0,19,0,0,0,1,8,90002,1950,0
Sinful Gladiator's Vestment,2139,400,0,19,0,0,0,1,8,90002,1950,0
Sinful Gladiator's Vestment,2140,400,0,19,0,0,0,1,8,90002,1950,0
Sinful Gladiator's Leathers,2141,3592,0,19,0,0,0,1,8,90002,1950,0
Sinful Gladiator's Leathers,2142,3592,0,19,0,0,0,1,8,90002,1950,0
Sinful Gladiator's Leathers,2143,3592,0,19,0,0,0,1,8,90002,1950,0
Sinful Gladiator's Chain,2144,68,0,19,0,0,0,1,8,90002,1950,0
Sinful Gladiator's Chain,2145,68,0,19,0,0,0,1,8,90002,1950,0
Sinful Gladiator's Chain,2146,68,0,19,0,0,0,1,8,90002,1950,0
Sinful Gladiator's Plate,2147,35,0,19,0,0,0,1,8,90002,1950,0
Sinful Gladiator's Plate,2148,35,0,19,0,0,0,1,8,90002,1950,0
Sinful Gladiator's Plate,2149,35,0,19,0,0,0,1,8,90002,1950,0
Grand Sentinel's Greatplate,2150,35,0,0,183,13193,0,1,8,90002,200,0
Grand Sentinel's Greatplate,2151,35,0,0,183,1641,2150,1,8,90002,100,0
Grand Sentinel's Greatplate,2152,35,0,0,183,2015,2150,1,8,90002,300,0
Grand Sentinel's Greatplate,2153,35,0,0,183,13145,2150,1,8,90002,400,0
Inexorable Castigator's Guise,2154,68,0,0,183,13193,0,1,8,90002,200,0
Inexorable Castigator's Guise,2155,68,0,0,183,1641,2154,1,8,90002,100,0
Inexorable Castigator's Guise,2156,68,0,0,183,2015,2154,1,8,90002,300,0
Inexorable Castigator's Guise,2157,68,0,0,183,13145,2154,1,8,90002,400,0
Depraved Beguiler's Visage,2158,400,0,0,183,13193,0,1,8,90002,200,0
Depraved Beguiler's Visage,2159,400,0,0,183,1641,2158,1,8,90002,100,0
Depraved Beguiler's Visage,2160,400,0,0,183,2015,2158,1,8,90002,300,0
Depraved Beguiler's Visage,2161,400,0,0,183,13145,2158,1,8,90002,400,0
Sin Slayer's Leathers,2162,3592,0,0,183,13193,0,1,8,90002,200,0
Sin Slayer's Leathers,2163,3592,0,0,183,1641,2162,1,8,90002,100,0
Sin Slayer's Leathers,2164,3592,0,0,183,2015,2162,1,8,90002,300,0
Sin Slayer's Leathers,2165,3592,0,0,183,13145,2162,1,8,90002,400,0
Sinful Gladiator's Vestment,2166,400,0,18,182,3859,2170,1,8,90002,300,0
Sinful Gladiator's Leathers,2167,3592,0,18,182,3859,2171,1,8,90002,300,0
Sinful Gladiator's Chain,2168,68,0,18,182,3859,2172,1,8,90002,300,0
Sinful Gladiator's Plate,2169,35,0,18,182,3859,2173,1,8,90002,300,0
Sinful Gladiator's Vestment,2170,400,0,18,182,13301,0,1,8,90002,200,0
Sinful Gladiator's Leathers,2171,3592,0,18,182,13301,0,1,8,90002,200,0
Sinful Gladiator's Chain,2172,68,0,18,182,13301,0,1,8,90002,200,0
Sinful Gladiator's Plate,2173,35,0,18,182,13301,0,1,8,90002,200,0
